"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"East Asia & Pacific (excluding high income)","EAP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3751612188397","2.34578347320577","2.27768183793148","2.32525013232413","1.98937483377625","1.87872476096632","1.81846844197504","1.75613169994592","1.7190431799978","1.62966011898071","1.74903240059945","1.66987090666109","1.79347632865098","1.84695723500893","1.83465951549535","1.76914824186272","1.68981560760845","1.67476886117731","1.62045027566976","1.5971481514378","1.74902494243452","1.60093674125884","1.54883151249981","1.59077096612165","1.62949365300567","1.6453294938864","1.68376757069066","1.68736942489787","1.66544272209566","1.63826906855939","1.62040547805068","1.66253139806641","",
"Early-demographic dividend","EAR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.33331947721741","2.24466726063083","2.66099294322862","2.90884189535525","2.82527983929812","3.07507945663066","2.96216596949048","3.15237923363378","3.33964901999621","3.50671375432032","3.28505410599032","3.34008010327927","3.26962168446223","3.03815583576988","3.29665925616325","4.09759435296676","4.42190420374935","5.49706648927027","5.33677346153191","4.67845478119685","4.21700894490146","4.49972082169025","5.18208219858985","4.90031442760283","4.84422805601096","4.51220308070279","3.74311897825524","4.34390395382551","3.86886985050103","3.55424450747989","3.27969832703167","3.11547614226912","2.87732485780892","2.70507099318135","2.54333048781156","2.77979334272962","2.66247484527269","2.78351148249004","2.87009559512649","2.71542886458862","2.58593143188088","2.58398198812684","2.54981591276073","2.51128286102846","2.4318922312195","2.37453133888514","2.28294080346262","2.29171086951323","2.26230794121737","2.56806673496356","2.36095994175134","2.1987615797606","2.28684782004163","2.39471082982614","2.53707987418578","2.64220459307778","2.44321032720441","2.46084930804375","2.43259577321591","2.31477231231619","2.50739800951707","",
"East Asia & Pacific","EAS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","1.57497353971162","","","","1.65219161897851","1.60318653622654","1.50497275252339","1.40155532323816","1.44206045943647","1.3809205834713","1.25465060478738","1.42603027265905","1.46507019359049","1.67070793960203","1.68165834250656","1.58939687104219","1.6622732350199","1.7539588755463","1.77666313054983","1.86400109541595","1.7768175695654","1.73383904273784","1.72411031070789","1.53633426660554","1.51351804518752","1.48055620097791","1.5894865966773","1.60504685942777","1.56422643345517","1.57270414980134","1.49334315626343","1.4335780258576","1.39795833101612","1.43159608691126","1.44268030575454","1.40759198981951","1.40766256541887","1.35844095518186","1.42369025232556","1.46024953351818","1.46033471846377","1.44080699749773","1.4540312808802","1.48060748893642","1.48146559591782","1.47624558728506","1.57644938414168","1.49217497827934","1.47742592202431","1.49595400266486","1.543415177978","1.58307778534805","1.62658630399273","1.6139791939697","1.60281470802262","1.59140649810402","1.58851685174819","1.65577527406715","",
"Europe & Central Asia (excluding high income)","ECA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.53157121879589","3.76454293628809","3.71108343711083","3.38733905579399","3.42246520874751","3.55441860465116","3.14398111723053","3.25957446808511","3.27555555555556","3.07933789954338","3.25648854961832","3.49979381443299","3.4455205811138","3.34945054945055","3.19302137958854","5.11945392491468","4.94302721088435","4.71362302376219","4.18730640369176","3.35725855800727","3.90031329667967","3.82453186997909","4.29815131212686","3.93760520546007","3.67278440493858","3.58922855806602","3.69157261097747","","","","","","4.1629911214114","3.60416929539011","3.93312672638938","3.44737874119085","3.50001799584002","3.7037912838912","2.78796040626521","3.20366722300872","3.19861000346692","3.23932779057148","3.41094296149849","3.19564945488441","2.83018944928647","2.74751146432091","2.72292177909189","2.65808230288791","2.66139985329711","3.08613609959662","2.85025904555373","2.76319811905984","2.92782080467818","2.97933078715704","3.10122996697987","3.34209278956938","3.62217656119746","3.12578812143625","3.0029461786207","3.20239589575371","3.44065338094004","",
"Europe & Central Asia","ECS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.60248721408603","4.5127453638719","4.50683890709101","4.31480900508825","4.19763881278171","4.08148372159146","3.99873647866598","3.93791443892461","3.78855858588574","3.51535884159488","3.24627006685629","3.23443368869755","3.26447398105521","3.10869750585032","3.13807839964319","3.24726139295124","3.13926256391567","3.11681177288971","3.06861882591284","3.0335738743911","3.03932345445877","3.12077272395783","3.21165291147442","3.1781774369226","3.12192490954105","3.07125652086475","2.93023864843742","2.89086247789882","2.76372831970567","2.67613099356494","2.60773541437978","2.47512635771808","2.44495811128842","2.32759576378546","2.24240299797975","2.04523518725101","2.02221755654455","2.01717858830463","1.90513612156404","1.88396516102472","1.86207840332048","1.83254457384821","1.85469757578884","1.84053324046904","1.79926335131345","1.73754659001158","1.7321683874761","1.70659613653783","1.73117390859716","1.83322678350411","1.77598120647797","1.72806051778499","1.77178311340234","1.73750510196623","1.70449837265052","1.68451273127549","1.70392177520009","1.65190919458039","1.639835422158","1.70321337431804","1.87355818636607","",
"Ecuador","ECU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.37623678350892","2.04676698378785","2.04545378336297","1.76521231065259","1.90995401275775","2.0695652173913","1.8242215194411","1.80442333340465","1.92397349775755","2.37061630052488","1.83368971819713","1.85402516979624","1.99002320804546","1.9765704092947","2.01588995612475","2.36680898459254","2.20068766787297","3.08037216906285","2.14272648880295","1.9874937490116","1.78122469851281","1.67784031835944","1.65400283130616","1.57477834994725","1.48523232727441","1.77973855389976","1.83738682762294","1.96631614944003","1.97762684778266","1.92398919308504","1.89032378813401","1.77836016473231","1.66720659929361","1.82142150069293","1.55934346817278","2.34132011021456","1.95039752732418","2.10417123484069","2.35723486474882","1.75192504601763","1.45207595274333","1.56937598177954","1.76889198532555","2.2785533646602","1.9403327987762","2.29840279075247","2.02982587683564","2.56823582019659","2.66504173599459","3.11741808812028","3.01055129218138","3.09511005659875","2.94545286467451","2.87589068305185","2.73923080937619","2.6160741592884","2.51476680030726","2.36126338358467","2.35188715281228","2.23380196883409","2.41035152835116","",
"Egypt, Arab Rep.","EGY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","6.67547918043622","8.6646884272997","10.3283898305085","10.1174345076784","8.71826883062838","8.90769850866586","11.1330438215555","14.3360534124629","15.9878828677213","17.1870121760849","13.5645302897278","13.5135135135135","17.2742435072671","15.4318460908719","13.7268961121734","13.1120584652862","9.94071348257181","6.4689378757515","6.16031027795734","7.41690962099125","7.18896060538616","7.95867393278837","8.26523207017322","7.85693305919735","7.49813056581541","6.52874277064007","5.06087662337662","3.96809895833333","3.4676995357893","3.61174470420041","3.21550063172359","3.09773699249923","3.15393465100637","3.08203623414837","2.97481186979645","2.84148521846447","2.65938329094369","2.56976747814276","2.55126513982739","2.98556856033807","3.27845479650374","3.17728527009726","2.87753123653597","2.71422040657605","2.60621860261331","2.37963467509709","2.18078548537016","2.03264504307225","1.95296704226796","1.83702555925574","1.64817579267929","1.61005697699419","1.68969483568075","1.72314742829085","1.66660515243227","1.42203170028818","1.24996619642133","1.18097179684711","1.2241723725415","",
"Euro area","EMU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.82079528090119","3.73484509535656","3.75078981469412","3.5517202943255","3.46812304029473","3.33717014021689","3.36727034093017","3.33724724621341","3.3012978295104","3.04793396623524","2.85660710718181","2.86060043221217","2.90923613400386","2.81913024774734","2.8489340941776","2.88466004459681","2.81027701420352","2.82171890351052","2.80008674258897","2.76919550267883","2.72618257000649","2.80827524659768","2.84786075197099","2.8255236849903","2.75758397592105","2.70294630378515","2.63296310017533","2.64136319657135","2.53407161984566","2.43333554589178","2.36593494366329","2.17489653870973","2.0654486853182","1.99708441026292","1.91351731787536","1.78522990267936","1.77123076400616","1.73520807019334","1.69471344964452","1.67537352706708","1.64346252571799","1.59646631990203","1.58138409250256","1.58079789477378","1.56599939345023","1.47616684332093","1.47801390327494","1.43509646578665","1.47119976864808","1.56146082647657","1.48864937062993","1.42679530009958","1.4228105449128","1.3737743097619","1.33245308936064","1.3093252371839","1.33486603051697","1.33830249573873","1.34184635220311","1.36989905040365","1.5359526629008","",
"Eritrea","ERI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3291139240506","12.7159420289855","19.5391124143288","20.3448190649491","11.8604149677876","32.4970666110039","34.3777684538841","32.6556711938037","22.1367915582472","20.6718783563252","20.8657453093811","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.25074702204848","2.03124482602107","2.26774589192604","1.96963291958044","1.93055857347098","1.88486682463102","2.07961936015824","1.85195694357998","2.29767251939567","2.43416753437938","2.28661622551749","2.1079717457114","2.31778209800765","2.11074172547559","2.20756393740679","2.00426223337861","2.32104693213536","2.31423266289489","2.35795730062073","2.4970649013133","2.48989578488601","2.58210874483481","2.66030674579303","2.93627289991861","2.96600550441302","2.95472170818505","2.6250366796807","2.6147006889558","2.48937521722977","2.35967514225005","2.29330520898016","2.12919223112803","2.04280367601027","2.0118717370405","2.00133740218861","1.91702239465122","1.81443901615473","1.72281567944182","1.75731994886122","1.75523458900652","1.72551798839458","1.62958403293614","1.45597370162444","1.42254439300681","1.43022117967926","1.38717775355122","1.37000746147478","1.36310631227691","1.36762048450666","1.35835383696039","1.3873781239833","1.33187655521014","1.4236373034985","1.27277066255826","1.25445910412941","1.27082378270029","1.13772803993392","1.23069077613875","1.25393588160509","1.23343873416176","1.40205341706531","",
"Estonia","EST","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.761751960945642","1.04163027365878","0.958098327008493","0.873596073837831","1.0467724867254","1.06749171827448","1.28711336447566","1.37632711527768","1.50221446192756","1.66712950092163","1.74304929525979","1.6996892247017","1.4509199321799","1.38842243631458","1.65758213404856","1.76504969138179","1.78893838997339","1.68647006712992","1.66401024269619","1.8835795803398","1.89666661840062","1.9127859308351","2.01133517288701","2.05184437121569","2.00773352126725","2.00866586260145","2.02401882148264","2.30748738623167","",
"Ethiopia","ETH","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.85587761674718","1.9321903294163","2.42836676217765","2.9215844785772","3.22993525071525","3.10719908401317","2.48622496976213","2.1956163689345","2.02066455324645","1.88310980263875","1.90607150412524","1.93641025641026","1.92555408221254","2.79458239277652","4.49206211503427","4.13172252533126","3.96778085302675","4.81090245174752","6.88658800866843","8.70858213323967","7.53695803155075","7.53901842798044","7.1796178343949","7.96914816163087","6.82390419897137","6.69723756906077","6.85567368494198","8.5014361098123","10.2766484563588","9.6579698086295","5.70513154467309","3.44170834936514","3.07168835064302","2.86843870238978","2.22561605430131","2.11713848911382","3.3431774775412","7.27693614895529","9.50694268259021","7.61384390577726","4.34902077753107","3.71938809903571","3.23884273442423","3.07265040654432","2.76155143555362","2.26653738405811","1.86327401952308","1.48980921711378","1.18480259623383","1.13358648537969","1.0907074439921","0.868362090380475","0.806417117446453","0.768411100510026","0.705413868072999","0.695462177224286","0.666369217322697","0.639015280336255","0.587739944074668","0.481146129201597","",
"European Union","EUU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.81686501491278","3.73358009624263","3.76058518460313","3.5866779592415","3.50168798931331","3.38599132669362","3.38093572276211","3.33236729492188","3.29350228701432","3.05669670881526","2.87368187148195","2.87761781200253","2.91714385381891","2.82025698710813","2.85125435093938","2.88255004192955","2.80448313760034","2.81975870808699","2.80198606905734","2.77177742980755","2.72688246361514","2.80655504699043","2.83834212437087","2.8110999969173","2.74137044730737","2.68693815538874","2.61406391982384","2.63785572375968","2.53961900164943","2.45582232032609","2.38595497182315","2.19551168922667","2.08805184695598","2.01968985531218","1.93560009175437","1.82151454908009","1.80395680485689","1.77339316011604","1.72983645938094","1.69947361482046","1.66207797702271","1.6185172067188","1.60252241162837","1.59668914416022","1.57172919596097","1.49232383612591","1.48743388394471","1.4465916980907","1.4647246178535","1.54296678696081","1.47801488567651","1.41555474590452","1.41301515821266","1.36579520180503","1.33342984008145","1.31968537770089","1.33456494149714","1.33971564683343","1.35782202122405","1.39410147711879","1.56228214800922","",
"Fragile and conflict affected situations","FCS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.11584947193085","2.42211126631469","3.16980620056496","","2.847000074339","2.73825839762235","2.03836803270066","3.89801848330767","4.67645036904145","5.16486388590289","4.09434609365945","3.78750239473097","4.16799869428186","4.2630405787461","4.37754480887997","5.56737858744522","4.99934602204407","4.82470922902706","4.50297543682294","4.1635076250264","4.14104827814461","4.12144943495256","3.36843206926407","3.81997319841614","3.94651682612779","3.48046603747793","3.85908975814194","","","","","","","2.73825198674379","3.05826564373098","2.74932732979342","2.56716032982378","2.83473262926989","2.92779132622815","2.94157956706245","2.70246515884927","2.6434890329167","2.64310727606963","2.60865879919734","2.42420097190303","2.2552027170545","2.08148565645956","2.11340740016731","2.0231483678778","2.12881402156576","1.85606280271029","1.43864746998489","1.59728661932849","1.97703920743611","1.98564683101723","2.07180610099975","1.88483590780214","2.01916812193196","1.70006838958943","1.75961239860677","1.91558464148815","",
"Finland","FIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.76904104762464","1.8361815196588","2.51317830864007","1.92714178695058","1.85927303165209","1.79734038277768","1.71395131378637","1.61552115269617","1.755074400253","1.43747769806296","1.37585401679306","1.44904687492755","1.53084554364898","1.45370204008298","1.27017866747889","1.50815981992122","1.34012461675403","1.40535201149425","1.42944410507025","1.47900930967855","1.67093547993658","1.54558673057246","1.6437501499772","1.8232638142335","1.60404180113724","1.67657907276353","1.72390995338997","1.64553300960529","1.60769117311844","1.5343144923525","1.5633514986376","1.78123103649322","1.90713101160862","1.86801150656572","1.75560359540335","1.42254149924916","1.53047227121301","1.53515505066012","1.46317555780765","1.22310377157804","1.24114750368778","1.14451283258445","1.15463722865486","1.44685726264926","1.47016356457354","1.46719042878277","1.44476667483348","1.29088794400687","1.39491739433225","1.56074235593355","1.49175815960034","1.48940898392913","1.52658465854544","1.53386093450991","1.45193018748459","1.44996097168673","1.41965262644931","1.35349860356831","1.36221240755957","1.34771113586857","1.53045094218018","",
"Fiji","FJI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","0.187695516162669","0.217083529966966","0.24885145482389","0.218740762636713","0.242222222222222","0.30049786628734","0.396150761828388","0.507575757575758","0.873095000712149","0.938856941673513","0.862051438446681","0.919420509421456","1.15496779857107","1.24142084112131","1.22260793484156","1.13315792450674","1.04396175427768","1.96952748392996","2.05201508941251","2.27010663248741","2.10875525984723","2.16678825384228","1.84041410651212","1.80855931911651","1.70263727299194","1.6257873899244","1.42424634501108","1.36495958076192","1.25918886595729","1.13180634323429","1.75624341841376","1.82458369041641","1.5485667306433","1.48650087420329","1.58387595253995","1.32359461422314","1.60859901711712","2.04891996897559","1.40404335288909","1.64925219586827","1.48174922585177","1.4866161485244","1.37635754206869","1.28018151449247","1.53976764996193","0.910146352177106","1.10379303266986","1.40484422392375","1.46760686131695","1.46409815342582","1.75011439036282","",
"France","FRA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","5.42848588493053","5.29560753876716","5.15887134953187","4.74008571749863","4.54025026669875","4.39531951376613","4.29010327424386","4.29524594691896","4.13684603777682","3.67975172675766","3.45855771733226","3.31609304824223","3.23030459043129","3.14371920479698","3.08644058078624","3.1971454640285","3.15613958423347","3.23156861034418","3.15148731411781","3.13939544307514","3.15520508491915","3.24613261046416","3.2238391338373","3.23713177475225","3.18736925092314","3.14393280229726","3.08576501575346","3.12045160513517","2.96318060884889","2.8799353124635","2.80526762706676","2.81213643806721","2.69066071063176","2.68953480643636","2.66037496035159","2.49249618936836","2.41447395059335","2.37540965314127","2.22620830652768","2.17784297022174","2.08501824480333","2.03069528996546","2.04625799037992","2.0956804128006","2.10435083527246","2.02370691892637","1.97509829987374","1.90752863357749","1.89707589581907","2.09814733452729","1.96941935275241","1.89140621361087","1.87108059984757","1.84987591828694","1.86296143947269","1.87225828127684","1.91728236804142","1.90864201234437","1.84505339891481","1.8454911956468","2.07332142732331","",
"Faroe Islands","FRO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","1.10778443113772","1.01508888474928","1.36759569663221","1.43240191454706","1.44053282588011","1.55023041474654","1.30353817504655","0.679580306698951","0.780709342560554","0.668474481991378","1.02970153578673","","1.87713310580205","1.60362751603628","2.28680323963792","2.44764067625536","2.55358662849184","2.25549415242257","2.85904698433855","3.99592771697633","","","","","","","","","","","","","","1.80145224765811","1.79395209821725","1.78317027682097","1.66832793289402","1.6131661692941","1.24868216929966","1.28261921013258","","","","1.87162256589575","1.46243422997043","1.61980464787095","1.60404717948982","1.14481839629997","1.18502560807756","1.4475426228381","1.81048953464601","1.54872276748932","1.58090171703068","1.76237435513061","",
"United Kingdom","GBR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","7.09248637082215","6.92138752285922","6.94416604105903","6.80074341068238","6.59605601313516","6.43697857340144","6.24903679676674","6.2357037120617","5.9411052003122","5.5021956389853","5.19741323809566","5.07633062254603","5.1710477559332","4.90616105746511","5.06942711490535","5.33960343915615","5.17550333681554","4.92327762103886","4.73304308586993","4.67975756747534","5.01990345888742","4.98376336921746","5.38132652115477","5.39688559001511","5.50807949805952","5.32070461905547","5.05982373679728","4.68666844260533","4.21428762838849","4.04095433156431","3.983217694585","4.11680242273171","3.86471776641263","3.59064951247979","3.38193371776532","2.85419949053587","2.72459232198324","2.56014877225605","2.49596227501881","2.42290959332375","2.3727966452319","2.41112210130721","2.48565967470705","2.55206201518244","2.49782136751626","2.43420322804432","2.37308699925628","2.37420774768425","2.49572301610235","2.65348501633322","2.5781595020387","2.50272640170618","2.42056473058588","2.29364024087307","2.18390624805422","2.04550319219844","1.98143825493354","1.94632499636255","1.94875570783718","2.01300457304406","2.2465466792599","",
"Georgia","GEO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21017302703038","1.25358766896378","1.13697395615685","0.924374855931971","0.615582490752135","0.740186005258763","1.00053299706695","1.06848912472203","1.37383897186186","3.33916979671741","5.21830695097827","9.15911651704757","8.52011839531126","5.60659705141183","3.70963239057219","3.10296868545418","2.98373409824723","2.57055243515557","2.35793959370315","2.00294589032771","2.08164031548883","1.96974296903126","1.89711315739272","1.74992430839149","1.80964773536432","",
"Ghana","GHA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.70665901262916","2.10300429184549","2.00100300902708","2.01634877384196","1.92198868229588","1.73260572987722","2.2266139657444","","2.65588235294118","2.50125062531266","2.11819389110226","1.70131947221112","1.42984014209591","1.36493432324386","1.58154506437768","1.71493469619534","1.56680968433956","1.2532473349458","0.851281806918898","0.646304301608674","0.773574778895293","0.741113531698977","0.541347121490787","0.341179539008248","0.593211881978556","1.00044308668175","0.900516843869348","0.892627345844504","0.437880517503805","0.430846522392588","0.276510427354999","0.368975044988862","0.377347219697109","0.421951639889914","0.426586695929125","0.466092658099952","0.393540835416214","0.405428573166436","0.47170600610907","0.471795170915902","0.627279006121547","0.373922952383641","0.368353827085962","0.428512777021419","0.389777264257665","0.367459297288583","0.371042977391259","0.509249882381586","0.398444620074437","0.45535236365669","0.380677683684574","0.592259762655998","0.804165256141085","0.53339642720974","0.678998541282117","0.526514224013995","0.382379929647084","0.401629020725549","0.419660326452183","0.441936077881951","0.446156223059299","",
"Gibraltar","GIB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","0.902357645982379","0.793828345445229","0.639108637534101","","","","","","","","","2.38055425991604","1.69464061466168","1.3407093629396","1.35611690454208","","","1.17281926203606","1.25499180312356","1.59513114331129","1.53463751403247","3.10021054615164","3.3246802439883","2.44118141486197","2.22856440980186","","","","","","","","2.28659822674558","2.34960684351508","2.24021951361906","2.51773534460496","1.88205381003036","1.76812250574436","1.63681420468527","1.44513568163751","1.45751192274533","",
"Gambia, The","GMB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.340909030378368","0.477501573316551","0.55122589453325","0.563939016801493","0.631086622245003","0.810531317253137","0.958392269816802","0.46126597245397","0.50424326671404","0.409650498904237","0.279219753894381","0.255557491763486","0.304615670171595","0.397307469403729","0.407575945502193","0.384833814905964","0.325833061382465","0.31579359886356","0.234862058929382","0.24438080993324","0.227388636213975","0.192621401787275","0.277027428909804","0.260242378391835","0.355318377435937","1.09898420361334","0.489283634204885","","","0.789613469805036","0.754494266076442","1.18750912674762","1.00885846696253","","","0.702928017615916","0.814318636979133","0.828278886205045","",
"Guinea-Bissau","GNB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.00869457771777129","0.0134783154640054","0.0150240384615385","0.0109031437397783","0.0243964421855146","0.0580869565217391","","0.18108504398827","","","","","0.317965023847377","0.495568090249799","0.566593083149375","0.650521152667075","1.4047619047619","","2.62803036170707","1.62672677091596","1.5586028989376","1.57542311053966","","2.06483671280322","","","","1.6623847665105","2.01752612867555","1.59505911771062","2.47559459985103","2.07601811921062","2.03802352032643","1.62596124547625","1.33540960938496","1.42457857716426","1.4111445505489","1.65279430457493","1.73615260258345","",
"Equatorial Guinea","GNQ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98642304021115","2.0456168533629","","","","","","","","","","","","1.50182582447025","1.48230906749545","2.47492960390331","","","","","0.766177853756616","1.0414320758195","1.23712338060854","1.10036882579998","1.07214133360045","1.3127343948189","","",
"Greece","GRC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.85730295953435","4.24357000022985","4.04842971228294","3.82448463962285","3.57356211032106","3.49846492059281","3.58468738765907","4.34570766758805","4.69018026641258","4.78878606005897","4.19730219448359","4.11919917305914","3.95652514491618","3.5177090640908","4.82446883464592","5.84732162220776","5.82922738415295","5.91853565442111","5.57544451249418","5.181248328693","4.6608059951787","5.7357013089349","5.62659345822855","5.17247666277713","4.83544433693963","4.69256693840525","4.12801512211307","4.25552044841929","4.19823223061689","3.7658694645888","3.79826032707078","3.484865109943","3.62980089042347","3.60012469561704","3.58197232877289","3.17319019644845","3.31191328182087","3.36586889039913","3.53386881535161","3.36046994465272","3.46535532008881","3.25141285622817","3.07737457530621","2.49389475249858","2.60567252971209","2.83659627711189","2.78341887026498","2.67930592141264","2.98305234467131","3.22484113782964","2.75021826236583","2.52227876563293","2.44367081559838","2.37130398258401","2.35078288371489","2.46692099866613","2.57591779360038","2.55989389632604","2.71388945796109","2.66458048486626","2.79556314613436","",
"Grenada","GRD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.15792223391347","1.12222106548301","1.0453078110693","1.17300751136389","1.00383425318668","1.39559048518441","1.37345487471598","1.45714604983797","1.26668736417262","1.02599976681823","1.69642857142857","1.11850060459492","1.14198705748002","0.910753901840968","0.898307765301281","1.23148656061437","1.27139028245481","1.37213757868808","1.18112181863108","1.3066782558308","1.31685153691905","1.88944910430075","2.02571867758735","2.03593409871932","2.19084928671742","2.00737043596487","1.66749799534035","1.75071000671895","1.86907699721099","1.8028516299552","1.72801156281599","1.26843726414995","1.47262037513846","1.26706017134887","1.1785345993652","1.08042737364637","0.895717413539242","0.74281794332224","0.720839850994178","0.675600759866063","0.918401634718749","1.05206292918867","0.762245026054294","0.815655342525256","0.479416089056921","0.383913656735458","0.43182946456192","0.398456601466993","0.468231102914397","0.395326073511874","0.441382604389834","0.459619447723005","0.475870730886697","0.501954235865182","0.456214349477867","0.432011238062402","0.464536551852404","0.402560936246118","0.390612897420441","0.465831692259004","0.483220755707797","",
"Guam","GUM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","1.64596273291925","2.85057471264368","6.95810564663024","8.35260115606936","6.07458292443572","3.89084507042253","3.71501272264631","3.70026525198939","3.9448966812774","5.12655601659751","4.51634877384196","4.67470588235294","8.43686354378819","5.35585585585586","3.08608876973488","2.66376601401982","1.5837366892546","0.905828279604213","0.582892778319561","0.969692301108401","0.950952235978621","1.00593672094627","0.915520386083765","0.78783093358105","","","","1.765977248429","2.01794562341177","2.29328668097935","2.19971682743689","2.80932483375126","1.41048583687429","1.31488363331221","1.43489175128922","1.5874597068755","1.53318825599775","1.37543688813925","1.25812772271577","1.17217632807609","1.17694734265825","1.27633200357824","1.45221333230961","1.47647687203001","1.65039772772454","1.593320008704","1.60417879036136","1.19900308854729","",
"High income","HIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","6.96113440513069","6.93061730905308","7.00002437285765","6.57885032185914","6.04463932845654","5.73388593591184","6.14714744342383","6.6197531268284","6.49381311628261","5.99447260412289","5.24643909357423","4.68630739602983","4.39474966834291","3.9323135081719","3.91014184033018","3.803580419365","3.60990840094916","3.73449643731086","3.55998972189741","3.58112756579955","3.65824682704273","3.96528711415985","4.58327572989772","4.36014124856538","4.38225451595243","4.43980877853123","4.02897476756878","3.87145993604405","3.60448169247053","3.53986822746355","3.42830868851923","3.10622176720299","3.01438012497553","2.84620703842473","2.63639162062742","2.42278492015711","2.35971961742173","2.3752216032003","2.33744028602095","2.25318242121706","2.25990965618917","2.28906836242241","2.4025149096296","2.48570058666601","2.50321524848442","2.51440770847425","2.50364792666868","2.48137204642632","2.57837944286984","2.83077082716891","2.79811149565611","2.70483483877886","2.64172122852387","2.53031930529403","2.44623983279334","2.44445970860115","2.37007403178398","2.33685929961776","2.33765940164107","2.39162720129508","2.61284420146506","",
"Hong Kong SAR, China","HKG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
